client_id,product,money,ad_key,mouth,year
512,sales_ms,1290,,7,2022
513,storage_ms,1000,,7,2022
513,sales_ms,2890,,7,2022
514,storage_ms,1000,,7,2022
515,storage_ms,1000,,7,2022
515,sales_ms,2890,,7,2022
516,storage_ms,2890,,7,2022
517,storage_ms,2890,,7,2022
518,sales_ms,1990,,7,2022
519,storage_ms,2890,,7,2022
519,sales_ms,2890,,7,2022
520,storage_ms,1000,,7,2022
520,sales_ms,2890,,7,2022
521,storage_ms,2890,summer_sale,7,2022
521,sales_ms,1000,summer_sale,7,2022
522,storage_ms,1000,,7,2022
523,sales_ms,1990,,7,2022
524,sales_ms,1290,,7,2022
524,storage_ms,1290,,7,2022
525,storage_ms,1000,,7,2022
525,sales_ms,1000,,7,2022
526,storage_ms,2890,,7,2022
526,sales_ms,1000,,7,2022
527,storage_ms,2890,,7,2022
527,sales_ms,1000,,7,2022
528,storage_ms,1000,,7,2022
529,storage_ms,2890,,7,2022
529,sales_ms,1000,,7,2022
530,storage_ms,1000,black_friday,7,2022
531,storage_ms,1000,,7,2022
532,storage_ms,1000,,7,2022
532,sales_ms,2890,,7,2022
533,storage_ms,1000,,7,2022
534,storage_ms,2890,about_market,7,2022
534,sales_ms,1000,about_market,7,2022
535,storage_ms,1000,summer_sale,7,2022
535,sales_ms,2890,summer_sale,7,2022
536,storage_ms,2890,,7,2022
537,storage_ms,2890,,7,2022
538,storage_ms,1000,summer_sale,7,2022
539,storage_ms,1000,about_market,7,2022
539,sales_ms,1000,about_market,7,2022
540,sales_ms,1990,,7,2022
540,storage_ms,1990,,7,2022
541,storage_ms,1000,,7,2022
542,storage_ms,2890,about_storage,7,2022
543,sales_ms,1990,,7,2022
543,storage_ms,1290,,7,2022
544,storage_ms,2890,about_storage,7,2022
545,storage_ms,2890,about_storage,7,2022
546,storage_ms,1000,,7,2022
546,sales_ms,1000,,7,2022
547,sales_ms,1290,,7,2022
547,storage_ms,1290,,7,2022
548,sales_ms,1990,about_market,7,2022
549,storage_ms,1000,,7,2022
549,sales_ms,1000,,7,2022
550,storage_ms,2890,about_storage,7,2022
551,storage_ms,1000,,7,2022
552,sales_ms,1990,,7,2022
553,sales_ms,1990,black_friday,7,2022
554,storage_ms,2890,,7,2022
554,sales_ms,2890,,7,2022
555,sales_ms,1290,,7,2022
556,storage_ms,2890,,7,2022
557,storage_ms,1000,,7,2022
557,sales_ms,2890,,7,2022
558,storage_ms,1000,black_friday,7,2022
558,sales_ms,2890,black_friday,7,2022
559,sales_ms,1990,,7,2022
560,storage_ms,1000,current_clients,7,2022
560,sales_ms,2890,current_clients,7,2022
561,storage_ms,1000,about_market,7,2022
562,sales_ms,1290,,7,2022
563,storage_ms,2890,,7,2022
564,storage_ms,1000,,7,2022
565,storage_ms,1000,,7,2022
566,storage_ms,1000,,7,2022
566,sales_ms,2890,,7,2022
567,storage_ms,2890,,7,2022
567,sales_ms,1000,,7,2022
568,storage_ms,2890,,7,2022
569,sales_ms,1990,about_storage,7,2022
570,storage_ms,2890,,7,2022
571,storage_ms,1000,,7,2022
571,sales_ms,1000,,7,2022
572,sales_ms,1290,,7,2022
573,storage_ms,2890,,7,2022
574,storage_ms,1000,,7,2022
574,sales_ms,2890,,7,2022
575,storage_ms,2890,new_subs,7,2022
575,sales_ms,1000,new_subs,7,2022
576,storage_ms,2890,,7,2022
576,sales_ms,1000,,7,2022
577,storage_ms,2890,,7,2022
578,storage_ms,2890,,7,2022
578,sales_ms,1000,,7,2022
579,storage_ms,1000,,7,2022
580,storage_ms,2890,,7,2022
581,sales_ms,1290,,7,2022
582,storage_ms,1000,,7,2022
583,storage_ms,2890,about_market,7,2022
583,sales_ms,1000,about_market,7,2022
584,sales_ms,1290,black_friday,7,2022
584,storage_ms,1290,black_friday,7,2022
585,storage_ms,2890,,7,2022
586,storage_ms,1000,,7,2022
587,sales_ms,1990,,7,2022
588,storage_ms,2890,,7,2022
589,storage_ms,2890,summer_sale,7,2022
589,sales_ms,1000,summer_sale,7,2022
590,storage_ms,2890,,7,2022
590,sales_ms,1000,,7,2022
591,sales_ms,1290,current_clients,7,2022
592,storage_ms,2890,,7,2022
592,sales_ms,1000,,7,2022
593,storage_ms,1000,black_friday,7,2022
594,storage_ms,2890,,7,2022
595,storage_ms,1000,,7,2022
595,sales_ms,1000,,7,2022
596,storage_ms,2890,about_storage,7,2022
597,storage_ms,2890,current_clients,7,2022
598,storage_ms,1000,,7,2022
598,sales_ms,2890,,7,2022
599,sales_ms,1990,,7,2022
599,storage_ms,1990,,7,2022
600,storage_ms,1000,,7,2022
600,sales_ms,1000,,7,2022
601,sales_ms,1990,new_subs,7,2022
602,storage_ms,2890,black_friday,7,2022
603,storage_ms,2890,,7,2022
603,sales_ms,1000,,7,2022
604,sales_ms,1290,summer_sale,7,2022
605,storage_ms,1000,,7,2022
605,sales_ms,2890,,7,2022
606,storage_ms,2890,about_market,7,2022
606,sales_ms,1000,about_market,7,2022
607,storage_ms,2890,,7,2022
607,sales_ms,2890,,7,2022
608,sales_ms,1290,,7,2022
608,storage_ms,1290,,7,2022
609,storage_ms,2890,new_subs,7,2022
610,storage_ms,1000,,7,2022
611,storage_ms,1000,,7,2022
612,storage_ms,2890,,7,2022
613,storage_ms,1000,summer_sale,7,2022
614,storage_ms,2890,,7,2022
615,sales_ms,1990,,7,2022
616,sales_ms,1290,,7,2022
616,storage_ms,1290,,7,2022
617,sales_ms,1990,,7,2022
617,storage_ms,1990,,7,2022
618,storage_ms,1000,,7,2022
619,storage_ms,2890,about_storage,7,2022
619,sales_ms,2890,about_storage,7,2022
620,storage_ms,2890,current_clients,7,2022
620,sales_ms,2890,current_clients,7,2022
621,storage_ms,2890,current_clients,7,2022
621,sales_ms,2890,current_clients,7,2022
622,storage_ms,1000,,7,2022
623,storage_ms,1000,,7,2022
623,sales_ms,1000,,7,2022
624,sales_ms,1290,black_friday,7,2022
625,storage_ms,1000,,7,2022
625,sales_ms,1000,,7,2022
626,sales_ms,1290,,7,2022
627,storage_ms,2890,,7,2022
627,sales_ms,2890,,7,2022
628,storage_ms,1000,,7,2022
628,sales_ms,2890,,7,2022
629,storage_ms,1000,,7,2022
630,storage_ms,1000,,7,2022
631,storage_ms,2890,,7,2022
631,sales_ms,1000,,7,2022
632,sales_ms,1290,black_friday,7,2022
633,sales_ms,1990,black_friday,7,2022
634,sales_ms,1990,about_storage,7,2022
635,sales_ms,1290,new_subs,7,2022
636,storage_ms,2890,,7,2022
636,sales_ms,2890,,7,2022
637,storage_ms,1000,black_friday,7,2022
638,storage_ms,1000,,7,2022
638,sales_ms,2890,,7,2022
639,storage_ms,2890,about_storage,7,2022
640,storage_ms,1000,,7,2022
640,sales_ms,1000,,7,2022
641,storage_ms,1000,current_clients,7,2022
642,sales_ms,1290,about_market,7,2022
642,storage_ms,1290,about_market,7,2022
643,sales_ms,1290,black_friday,7,2022
644,sales_ms,1990,,7,2022
644,storage_ms,1290,,7,2022
645,storage_ms,2890,current_clients,7,2022
646,storage_ms,1000,,7,2022
647,storage_ms,1000,summer_sale,7,2022
648,storage_ms,2890,,7,2022
649,storage_ms,1000,,7,2022
650,storage_ms,2890,about_market,7,2022
650,sales_ms,2890,about_market,7,2022
651,storage_ms,1000,current_clients,7,2022
652,sales_ms,1290,,7,2022
653,storage_ms,1000,,7,2022
654,storage_ms,2890,,7,2022
655,storage_ms,1000,,7,2022
656,storage_ms,1000,,7,2022
657,sales_ms,1290,,7,2022
657,storage_ms,1290,,7,2022
658,storage_ms,1000,,7,2022
659,storage_ms,2890,current_clients,7,2022
660,sales_ms,1290,new_subs,7,2022
661,storage_ms,1000,,7,2022
661,sales_ms,2890,,7,2022
662,storage_ms,2890,,7,2022
662,sales_ms,1000,,7,2022
663,storage_ms,2890,about_storage,7,2022
663,sales_ms,1000,about_storage,7,2022
664,storage_ms,2890,,7,2022
664,sales_ms,2890,,7,2022
665,sales_ms,1990,,7,2022
665,storage_ms,1990,,7,2022
666,sales_ms,1290,,7,2022
667,sales_ms,1990,,7,2022
667,storage_ms,1990,,7,2022
668,sales_ms,1990,,7,2022
669,storage_ms,2890,,7,2022
669,sales_ms,1000,,7,2022
670,storage_ms,2890,,7,2022
671,storage_ms,1000,,7,2022
671,sales_ms,2890,,7,2022
672,storage_ms,1000,,7,2022
673,sales_ms,1290,about_market,7,2022
673,storage_ms,1990,about_market,7,2022
674,storage_ms,2890,current_clients,7,2022
675,storage_ms,2890,summer_sale,7,2022
675,sales_ms,1000,summer_sale,7,2022
676,storage_ms,1000,,7,2022
677,storage_ms,1000,,7,2022
677,sales_ms,1000,,7,2022
678,storage_ms,2890,,7,2022
679,storage_ms,1000,current_clients,7,2022
679,sales_ms,1000,current_clients,7,2022
680,storage_ms,2890,,7,2022
681,storage_ms,2890,,7,2022
682,sales_ms,1990,,7,2022
683,storage_ms,1000,,7,2022
684,suppliers_ms,2400,,7,2022
685,sales_ms,1290,,7,2022
685,suppliers_ms,1990,,7,2022
686,storage_ms,1000,,7,2022
687,suppliers_ms,2400,,7,2022
687,sales_ms,5600,,7,2022
688,storage_ms,2890,,7,2022
688,sales_ms,2890,,7,2022
689,suppliers_ms,5600,,7,2022
690,storage_ms,1000,,7,2022
691,storage_ms,1000,,7,2022
692,suppliers_ms,2400,,7,2022
692,sales_ms,5600,,7,2022
693,suppliers_ms,5600,,7,2022
694,sales_ms,1990,,7,2022
695,storage_ms,2890,,7,2022
696,sales_ms,1290,,7,2022
697,suppliers_ms,5600,,7,2022
698,suppliers_ms,5600,,7,2022
698,sales_ms,2400,,7,2022
699,suppliers_ms,5600,,7,2022
699,sales_ms,2400,,7,2022
700,storage_ms,2890,,7,2022
701,storage_ms,2890,,7,2022
701,sales_ms,1000,,7,2022
702,sales_ms,1290,,7,2022
703,sales_ms,1990,current_clients,7,2022
704,sales_ms,1990,new_subs,7,2022
704,suppliers_ms,1290,new_subs,7,2022
705,sales_ms,1990,,7,2022
706,suppliers_ms,5600,,7,2022
707,suppliers_ms,5600,summer_sale,7,2022
707,sales_ms,5600,summer_sale,7,2022
708,sales_ms,1290,new_subs,7,2022
708,suppliers_ms,1990,new_subs,7,2022
709,storage_ms,2890,,7,2022
710,suppliers_ms,5600,,7,2022
710,sales_ms,2400,,7,2022
711,suppliers_ms,2400,,7,2022
711,sales_ms,2400,,7,2022
712,sales_ms,1290,,7,2022
713,sales_ms,1990,,7,2022
714,storage_ms,1000,,7,2022
715,suppliers_ms,2400,,7,2022
716,suppliers_ms,5600,,7,2022
717,storage_ms,2890,about_market,7,2022
718,suppliers_ms,2400,summer_sale,7,2022
718,sales_ms,2400,summer_sale,7,2022
719,suppliers_ms,5600,,7,2022
720,storage_ms,1000,,7,2022
721,suppliers_ms,5600,,7,2022
722,sales_ms,1290,,7,2022
722,suppliers_ms,1990,,7,2022
723,storage_ms,1000,new_subs,7,2022
724,sales_ms,1290,,7,2022
725,sales_ms,1990,,7,2022
726,sales_ms,1290,,7,2022
727,storage_ms,1000,,7,2022
727,sales_ms,1000,,7,2022
728,suppliers_ms,5600,,7,2022
729,storage_ms,2890,,7,2022
730,storage_ms,2890,about_storage,7,2022
731,suppliers_ms,2400,about_market,7,2022
732,suppliers_ms,5600,,7,2022
733,sales_ms,1290,summer_sale,7,2022
734,suppliers_ms,2400,,7,2022
735,sales_ms,1290,black_friday,7,2022
736,sales_ms,1990,black_friday,7,2022
737,suppliers_ms,2400,new_subs,7,2022
738,storage_ms,1000,,7,2022
738,sales_ms,2890,,7,2022
739,suppliers_ms,5600,,7,2022
740,suppliers_ms,2400,,7,2022
740,sales_ms,2400,,7,2022
741,storage_ms,2890,current_clients,7,2022
742,storage_ms,2890,current_clients,7,2022
743,suppliers_ms,5600,,7,2022
743,sales_ms,2400,,7,2022
744,suppliers_ms,2400,current_clients,7,2022
744,sales_ms,5600,current_clients,7,2022
745,storage_ms,2890,,7,2022
746,sales_ms,1290,,7,2022
747,storage_ms,2890,,7,2022
747,sales_ms,1000,,7,2022
748,storage_ms,2890,about_market,7,2022
749,storage_ms,1000,about_market,7,2022
750,storage_ms,2890,,7,2022
751,storage_ms,1000,new_subs,7,2022
751,sales_ms,2890,new_subs,7,2022
752,suppliers_ms,5600,,7,2022
752,sales_ms,5600,,7,2022
753,storage_ms,2890,about_market,7,2022
754,storage_ms,1000,,7,2022
754,sales_ms,1000,,7,2022
755,suppliers_ms,2400,,7,2022
756,storage_ms,1000,,7,2022
757,storage_ms,1000,black_friday,7,2022
758,sales_ms,1990,,7,2022
759,storage_ms,2890,,7,2022
760,storage_ms,1000,,7,2022
761,sales_ms,1990,,7,2022
761,suppliers_ms,1990,,7,2022
762,storage_ms,2890,,7,2022
763,storage_ms,1000,current_clients,7,2022
763,sales_ms,1000,current_clients,7,2022
764,storage_ms,1000,summer_sale,7,2022
765,sales_ms,1290,summer_sale,7,2022
766,storage_ms,1000,,7,2022
766,sales_ms,1000,,7,2022
767,storage_ms,2890,,7,2022
767,sales_ms,1000,,7,2022
768,sales_ms,1290,about_market,7,2022
768,suppliers_ms,1290,about_market,7,2022
769,suppliers_ms,5600,,7,2022
770,storage_ms,2890,,7,2022
771,suppliers_ms,2400,summer_sale,7,2022
772,suppliers_ms,5600,,7,2022
772,sales_ms,5600,,7,2022
773,storage_ms,1000,,7,2022
774,sales_ms,1290,,7,2022
775,suppliers_ms,5600,,7,2022
776,storage_ms,2890,,7,2022
776,sales_ms,1000,,7,2022
777,suppliers_ms,2400,,7,2022
777,sales_ms,2400,,7,2022
778,suppliers_ms,5600,about_storage,7,2022
778,sales_ms,2400,about_storage,7,2022
779,storage_ms,1000,,7,2022
779,sales_ms,2890,,7,2022
780,suppliers_ms,5600,black_friday,7,2022
781,storage_ms,2890,about_market,7,2022
782,suppliers_ms,2400,,7,2022
783,storage_ms,1000,,7,2022
783,sales_ms,2890,,7,2022
784,storage_ms,1000,,7,2022
785,storage_ms,1000,,7,2022
786,sales_ms,1990,,7,2022
786,suppliers_ms,1990,,7,2022
787,suppliers_ms,5600,,7,2022
787,sales_ms,2400,,7,2022
788,storage_ms,2890,,7,2022
789,storage_ms,1000,about_market,7,2022
789,sales_ms,1000,about_market,7,2022
790,sales_ms,1290,,7,2022
791,suppliers_ms,5600,summer_sale,7,2022
791,sales_ms,5600,summer_sale,7,2022
792,suppliers_ms,5600,,7,2022
793,suppliers_ms,5600,,7,2022
794,storage_ms,1000,,7,2022
795,suppliers_ms,2400,,7,2022
795,sales_ms,5600,,7,2022
796,suppliers_ms,2400,,7,2022
796,sales_ms,5600,,7,2022
797,storage_ms,1000,current_clients,7,2022
798,sales_ms,1990,summer_sale,7,2022
799,suppliers_ms,2400,,7,2022
800,suppliers_ms,2400,black_friday,7,2022
801,storage_ms,2890,,7,2022
801,sales_ms,1000,,7,2022
802,storage_ms,2890,,7,2022
802,sales_ms,1000,,7,2022
803,suppliers_ms,5600,summer_sale,7,2022
803,sales_ms,2400,summer_sale,7,2022
804,storage_ms,2890,,7,2022
804,sales_ms,2890,,7,2022
805,sales_ms,1290,,7,2022
806,suppliers_ms,2400,current_clients,7,2022
806,sales_ms,5600,current_clients,7,2022
807,suppliers_ms,5600,,7,2022
807,sales_ms,5600,,7,2022
808,sales_ms,1290,,7,2022
809,suppliers_ms,2400,,7,2022
4,storage_ms,1000,,8,2022
5,storage_ms,2890,,8,2022
6,storage_ms,2890,,8,2022
7,storage_ms,1000,,8,2022
8,storage_ms,2890,current_clients,8,2022
9,storage_ms,1000,,8,2022
10,storage_ms,1000,,8,2022
11,storage_ms,2890,,8,2022
12,storage_ms,2890,,8,2022
13,storage_ms,2890,,8,2022
14,storage_ms,2890,,8,2022
15,storage_ms,1000,,8,2022
16,storage_ms,2890,,8,2022
17,storage_ms,2890,about_market,8,2022
18,storage_ms,2890,,8,2022
19,storage_ms,2890,,8,2022
20,storage_ms,2890,summer_sale,8,2022
21,storage_ms,2890,,8,2022
22,storage_ms,1000,current_clients,8,2022
23,storage_ms,2890,,8,2022
24,storage_ms,1000,,8,2022
25,storage_ms,1000,black_friday,8,2022
26,storage_ms,2890,about_storage,8,2022
27,storage_ms,2890,,8,2022
28,storage_ms,1000,,8,2022
29,storage_ms,1000,,8,2022
30,storage_ms,2890,,8,2022
31,storage_ms,2890,about_market,8,2022
32,storage_ms,1000,,8,2022
33,storage_ms,2890,black_friday,8,2022
34,storage_ms,1000,new_subs,8,2022
35,storage_ms,1000,,8,2022
36,storage_ms,2890,,8,2022
37,storage_ms,1000,,8,2022
38,storage_ms,1000,,8,2022
39,storage_ms,1000,about_market,8,2022
40,storage_ms,2890,,8,2022
41,storage_ms,2890,,8,2022
42,storage_ms,1000,about_market,8,2022
43,storage_ms,2890,,8,2022
44,storage_ms,1000,,8,2022
45,storage_ms,1000,,8,2022
46,storage_ms,1000,,8,2022
47,storage_ms,2890,,8,2022
48,storage_ms,1000,black_friday,8,2022
49,storage_ms,1000,,8,2022
50,storage_ms,2890,,8,2022
51,storage_ms,2890,summer_sale,8,2022
52,storage_ms,1000,new_subs,8,2022
53,storage_ms,1000,about_storage,8,2022
54,storage_ms,2890,,8,2022
55,storage_ms,2890,,8,2022
56,storage_ms,1000,about_market,8,2022
57,storage_ms,1000,about_market,8,2022
58,storage_ms,1000,,8,2022
59,storage_ms,1000,,8,2022
60,storage_ms,1000,,8,2022
61,storage_ms,2890,,8,2022
62,storage_ms,2890,,8,2022
63,storage_ms,2890,,8,2022
64,storage_ms,2890,,8,2022
65,storage_ms,2890,black_friday,8,2022
66,storage_ms,1000,,8,2022
67,storage_ms,2890,about_market,8,2022
68,storage_ms,1000,,8,2022
69,storage_ms,1000,black_friday,8,2022
70,storage_ms,2890,,8,2022
71,storage_ms,1000,current_clients,8,2022
72,storage_ms,2890,,8,2022
73,storage_ms,1000,,8,2022
74,storage_ms,2890,,8,2022
75,storage_ms,1000,about_storage,8,2022
76,storage_ms,2890,,8,2022
77,storage_ms,1000,,8,2022
78,storage_ms,1000,,8,2022
79,storage_ms,1000,,8,2022
80,storage_ms,1000,,8,2022
81,storage_ms,2890,,8,2022
82,storage_ms,2890,,8,2022
83,storage_ms,2890,,8,2022
84,storage_ms,2890,,8,2022
85,storage_ms,1000,,8,2022
86,storage_ms,1000,black_friday,8,2022
87,storage_ms,1000,,8,2022
88,sales_ms,1990,,8,2022
89,storage_ms,2890,,8,2022
90,storage_ms,2890,current_clients,8,2022
90,sales_ms,1000,current_clients,8,2022
91,storage_ms,2890,current_clients,8,2022
91,sales_ms,1000,current_clients,8,2022
92,storage_ms,1000,,8,2022
93,storage_ms,2890,about_market,8,2022
94,sales_ms,1290,,8,2022
95,storage_ms,2890,,8,2022
96,sales_ms,1290,,8,2022
97,storage_ms,1000,,8,2022
97,sales_ms,1000,,8,2022
98,storage_ms,2890,,8,2022
98,sales_ms,1000,,8,2022
99,storage_ms,2890,,8,2022
99,sales_ms,1000,,8,2022
100,storage_ms,1000,,8,2022
101,sales_ms,1990,,8,2022
102,storage_ms,2890,new_subs,8,2022
102,sales_ms,1000,new_subs,8,2022
103,sales_ms,1290,,8,2022
103,storage_ms,1990,,8,2022
104,storage_ms,1000,,8,2022
104,sales_ms,1000,,8,2022
105,storage_ms,2890,,8,2022
106,storage_ms,1000,about_market,8,2022
107,storage_ms,2890,current_clients,8,2022
108,storage_ms,2890,,8,2022
109,sales_ms,1290,,8,2022
109,storage_ms,1990,,8,2022
110,storage_ms,1000,,8,2022
111,storage_ms,1000,,8,2022
111,sales_ms,2890,,8,2022
112,storage_ms,2890,,8,2022
113,storage_ms,1000,about_storage,8,2022
114,sales_ms,1290,,8,2022
115,sales_ms,1290,black_friday,8,2022
116,storage_ms,1000,,8,2022
116,sales_ms,1000,,8,2022
117,storage_ms,1000,,8,2022
118,storage_ms,1000,,8,2022
119,sales_ms,1990,,8,2022
119,storage_ms,1990,,8,2022
120,storage_ms,2890,,8,2022
121,storage_ms,2890,,8,2022
122,storage_ms,2890,new_subs,8,2022
123,storage_ms,2890,,8,2022
124,storage_ms,2890,,8,2022
124,sales_ms,1000,,8,2022
125,storage_ms,2890,,8,2022
126,sales_ms,1290,,8,2022
126,storage_ms,1290,,8,2022
127,storage_ms,1000,,8,2022
127,sales_ms,2890,,8,2022
128,storage_ms,1000,new_subs,8,2022
129,storage_ms,2890,,8,2022
130,storage_ms,2890,current_clients,8,2022
131,storage_ms,2890,,8,2022
132,storage_ms,2890,,8,2022
132,sales_ms,1000,,8,2022
133,storage_ms,2890,,8,2022
133,sales_ms,2890,,8,2022
134,sales_ms,1990,about_market,8,2022
135,storage_ms,2890,,8,2022
135,sales_ms,2890,,8,2022
136,storage_ms,2890,,8,2022
137,storage_ms,2890,,8,2022
137,sales_ms,1000,,8,2022
138,storage_ms,1000,,8,2022
139,sales_ms,1990,about_market,8,2022
140,storage_ms,1000,,8,2022
140,sales_ms,1000,,8,2022
141,storage_ms,2890,,8,2022
142,storage_ms,2890,,8,2022
142,sales_ms,2890,,8,2022
143,storage_ms,2890,,8,2022
144,storage_ms,2890,current_clients,8,2022
145,storage_ms,2890,current_clients,8,2022
145,sales_ms,2890,current_clients,8,2022
146,storage_ms,1000,,8,2022
146,sales_ms,1000,,8,2022
147,storage_ms,2890,summer_sale,8,2022
147,sales_ms,1000,summer_sale,8,2022
148,storage_ms,1000,,8,2022
148,sales_ms,2890,,8,2022
149,storage_ms,2890,about_market,8,2022
149,sales_ms,1000,about_market,8,2022
150,storage_ms,1000,,8,2022
151,storage_ms,1000,,8,2022
152,sales_ms,1990,current_clients,8,2022
152,storage_ms,1290,current_clients,8,2022
153,storage_ms,1000,new_subs,8,2022
153,sales_ms,2890,new_subs,8,2022
154,storage_ms,1000,,8,2022
155,storage_ms,2890,,8,2022
156,storage_ms,2890,,8,2022
156,sales_ms,2890,,8,2022
157,storage_ms,2890,,8,2022
158,storage_ms,2890,,8,2022
159,storage_ms,1000,about_storage,8,2022
160,sales_ms,1290,,8,2022
160,storage_ms,1990,,8,2022
161,storage_ms,2890,,8,2022
162,storage_ms,2890,,8,2022
162,sales_ms,2890,,8,2022
163,storage_ms,1000,,8,2022
164,storage_ms,1000,,8,2022
165,storage_ms,1000,,8,2022
165,sales_ms,1000,,8,2022
166,sales_ms,1990,,8,2022
167,storage_ms,1000,,8,2022
168,sales_ms,1990,current_clients,8,2022
168,storage_ms,1290,current_clients,8,2022
169,storage_ms,1000,about_market,8,2022
169,sales_ms,2890,about_market,8,2022
170,storage_ms,2890,,8,2022
171,storage_ms,2890,black_friday,8,2022
172,storage_ms,2890,,8,2022
173,storage_ms,2890,,8,2022
174,sales_ms,1290,,8,2022
175,storage_ms,2890,,8,2022
176,storage_ms,2890,new_subs,8,2022
177,storage_ms,1000,,8,2022
177,sales_ms,2890,,8,2022
178,storage_ms,1000,,8,2022
178,sales_ms,1000,,8,2022
179,storage_ms,2890,,8,2022
180,sales_ms,1990,,8,2022
181,storage_ms,1000,,8,2022
182,sales_ms,1290,about_market,8,2022
183,storage_ms,2890,,8,2022
183,sales_ms,1000,,8,2022
184,sales_ms,1990,black_friday,8,2022
185,storage_ms,2890,,8,2022
186,storage_ms,1000,new_subs,8,2022
187,storage_ms,1000,,8,2022
187,sales_ms,1000,,8,2022
188,sales_ms,1290,,8,2022
188,storage_ms,1990,,8,2022
189,storage_ms,2890,,8,2022
190,storage_ms,2890,,8,2022
191,storage_ms,1000,,8,2022
192,storage_ms,2890,,8,2022
192,sales_ms,2890,,8,2022
193,storage_ms,2890,,8,2022
193,sales_ms,2890,,8,2022
194,storage_ms,1000,,8,2022
194,sales_ms,2890,,8,2022
195,sales_ms,1990,new_subs,8,2022
196,storage_ms,2890,,8,2022
196,sales_ms,2890,,8,2022
197,sales_ms,1990,current_clients,8,2022
198,storage_ms,2890,,8,2022
198,sales_ms,2890,,8,2022
199,storage_ms,2890,,8,2022
199,sales_ms,2890,,8,2022
200,storage_ms,1000,,8,2022
201,sales_ms,1990,,8,2022
202,storage_ms,1000,,8,2022
203,storage_ms,1000,summer_sale,8,2022
203,sales_ms,2890,summer_sale,8,2022
204,storage_ms,1000,,8,2022
204,sales_ms,1000,,8,2022
205,sales_ms,1290,about_storage,8,2022
206,storage_ms,2890,,8,2022
206,sales_ms,1000,,8,2022
207,storage_ms,2890,,8,2022
207,sales_ms,2890,,8,2022
208,storage_ms,1000,,8,2022
209,sales_ms,1290,,8,2022
210,storage_ms,2890,,8,2022
211,storage_ms,2890,new_subs,8,2022
212,storage_ms,2890,,8,2022
213,storage_ms,1000,,8,2022
213,sales_ms,1000,,8,2022
214,storage_ms,2890,,8,2022
215,storage_ms,2890,,8,2022
215,sales_ms,2890,,8,2022
216,sales_ms,1290,,8,2022
217,storage_ms,2890,,8,2022
218,storage_ms,1000,about_storage,8,2022
219,sales_ms,1990,about_storage,8,2022
220,storage_ms,2890,,8,2022
220,sales_ms,1000,,8,2022
221,sales_ms,1290,,8,2022
222,storage_ms,1000,,8,2022
222,sales_ms,1000,,8,2022
223,storage_ms,2890,,8,2022
224,storage_ms,1000,,8,2022
225,storage_ms,2890,summer_sale,8,2022
226,sales_ms,1990,,8,2022
226,storage_ms,1990,,8,2022
227,storage_ms,1000,,8,2022
227,sales_ms,2890,,8,2022
228,storage_ms,2890,,8,2022
229,storage_ms,1000,,8,2022
229,sales_ms,2890,,8,2022
230,storage_ms,1000,new_subs,8,2022
230,sales_ms,1000,new_subs,8,2022
231,storage_ms,2890,,8,2022
231,sales_ms,2890,,8,2022
232,storage_ms,2890,,8,2022
232,sales_ms,2890,,8,2022
233,storage_ms,2890,about_market,8,2022
233,sales_ms,1000,about_market,8,2022
234,storage_ms,1000,,8,2022
235,storage_ms,2890,,8,2022
236,storage_ms,2890,summer_sale,8,2022
237,sales_ms,1990,,8,2022
238,sales_ms,1990,new_subs,8,2022
239,storage_ms,1000,,8,2022
240,storage_ms,1000,,8,2022
240,sales_ms,2890,,8,2022
241,storage_ms,1000,,8,2022
241,sales_ms,1000,,8,2022
242,storage_ms,1000,,8,2022
242,sales_ms,2890,,8,2022
243,sales_ms,1290,,8,2022
244,storage_ms,1000,,8,2022
244,sales_ms,1000,,8,2022
245,sales_ms,1290,,8,2022
245,storage_ms,1990,,8,2022
246,storage_ms,2890,,8,2022
246,sales_ms,1000,,8,2022
247,storage_ms,2890,,8,2022
247,sales_ms,1000,,8,2022
248,sales_ms,1990,,8,2022
248,storage_ms,1990,,8,2022
249,sales_ms,1290,,8,2022
249,storage_ms,1290,,8,2022
250,storage_ms,1000,summer_sale,8,2022
251,storage_ms,1000,current_clients,8,2022
251,sales_ms,1000,current_clients,8,2022
252,storage_ms,2890,,8,2022
253,storage_ms,2890,summer_sale,8,2022
253,sales_ms,2890,summer_sale,8,2022
254,storage_ms,2890,about_market,8,2022
255,sales_ms,1290,,8,2022
256,sales_ms,1990,current_clients,8,2022
257,sales_ms,1990,about_market,8,2022
257,storage_ms,1290,about_market,8,2022
258,storage_ms,2890,,8,2022
259,storage_ms,2890,,8,2022
260,storage_ms,1000,,8,2022
261,storage_ms,2890,,8,2022
261,sales_ms,1000,,8,2022
262,storage_ms,2890,,8,2022
262,sales_ms,1000,,8,2022
263,sales_ms,1290,about_market,8,2022
264,sales_ms,1290,,8,2022
265,storage_ms,1000,,8,2022
266,storage_ms,1000,summer_sale,8,2022
266,sales_ms,2890,summer_sale,8,2022
267,sales_ms,1990,,8,2022
267,storage_ms,1990,,8,2022
268,storage_ms,1000,,8,2022
269,storage_ms,2890,,8,2022
270,storage_ms,1000,,8,2022
271,storage_ms,2890,about_storage,8,2022
272,storage_ms,2890,about_market,8,2022
273,storage_ms,1000,summer_sale,8,2022
273,sales_ms,2890,summer_sale,8,2022
274,sales_ms,1290,summer_sale,8,2022
